Perfect Iranian Cuisine Kheili khoshmazeh,1
Good bar Fun bar,1
Quality food at reasonable price Sometimes you dont want surprises,1
Very enjoyable lunch Good food nice wait staff fun atmosphere,1
Wonderful food in delightful setting Most enjoyable food in Barcelona,1
very simple very good 45 stars,1
Perfect wine spot in the gothic quarter Owner recommended a wonderful wine for us,1
Explosion of flavor Italian authenticity,1
Great decor and craft beer Worth a visit,1
Regular & Buffet Breakfast Gastronomy on Las Ramblas,1
A phantastic culinaric experience - deserv Good quality and always something new to d,1
Lunch Rare find,1
Traditional Vietnamese food BEST VIETNAMESE CUISINE IN THE ENTIRE CLOT,1
Great place for Menu del dia Nice experience,1
Tasty and surprising Worth taking a look,1
Great Local Tapas Worth a stop for a drink and great Tapas,1
Tapas and great atmosphere Fresh fish,1
CRAFT BEER Epic chilled eatery,1
Excellent food What a find,1
A cozy restaurant with amazing food and gr Best restaurant ever,1
One of the best burgers Ive ever had A feast,1
Small quaint restaurant serving great Tap a tapas buzz,1
A very pleasant lunch Very good Jap food,1
Great step back in time✅ Off the beaten track,1
Great gyoza and surprising ramen Surprising,1
Tasty food Nice Spanish tavern with good food and a g,1
Delightful dining Good nice and friendly restaurant,1
Really good ramen Very good ramen and more,1
Amazing Food Wonderful midnight surprise,1
Perfect Great food great staff,1
Great Find - very authentic Great lunch with locals,1
Huge portion seafood dishes Fantastic meal with excelent service very,1
One of the best in Clot Tremendous food,1
Perfect for lunch great meat and cheese,1
Nice food nice cosy setting Breakfast at 8am,1
Excelents quality quite place good servi One of my favorite places in Barcelona,1
Cute simple taco place Good food nice and spicy,1
Very nice restaraunt Very friendly service,1
Mr Wonderful Birthday Dinner with friends,1
Cute place nice food and staff Great place for brunch,1
A nice place Delicious,1
Authentic Sushi in Barcelona Good quality but overpriced,1
Amazing burgers Amazing Burgers,1
High expectations Fish restaurant - no tapas,1
Great wine tasting Excellent meal with a large party,1
one secret gem Much beer from much less money,1
Great place for lunch when visiting Sagrad Great Place for Lunch after Touring Sagrad,1
Excellent choice  Excellent food,1
Charming restaurant If you like burgers youll like Timesburg,1
Great paella Great place to go,1
Great food friendly staff - true recommen Quirky restaurant in slightly odd surround,1
Helpful and good Reasonable priced food,1
Fabulous Very Good,1
Searching for Guinness Lunch on the go,1
Visit every time were in Barcelona Fine dining - catalonian food and wine,1
set menu wasnt paying cant complain Excellent dinner,1
Great service and food Outstanding food service and hospitality,1
Deliciously gourmet pasta Delicious food,1
More than a restaurant One of the best steak I ever had,1
That’s Damn good coffee Very Nice Local Bar,1
Amazing food So cool And yhamiiii,1
Delicious lunch Nice escape from the heat and noise,1
Different concept but cool Very overpriced,1
Tomato bread Great place,1
Fantastic burgers Mrs Alsabah,1
Good Restaurant Came twice,1
Fantastic Food and hospitality fantastic,1
Lovely Spot Excellent stop,1
Super friendly lovely bar Cocktails,1
Best Kebab Ever Thanks god there is a healthy turkish opti,1
Great spot for dinner A little lunch after a morning of Gaudi,1
Cocktails for bunch? Delicious Breakfast,1
Excellent food but Happy birthday to me,1
Fantastic place with good entertainment f Great precursor to a Thursday night,1
Nice food and good prices Stopped for email writing,1
Brilliant Great food,1
Amazing empanadas Cheap and tasty,1
Great food and service Good food,1
Great place but not polite staff Fab brunch,1
Amazing tapas exciting new place with original presentat,1
Surprisingly good As fresh as seafood can get,1
Tasty food Great find,1
Tastebud Paradise on Blai Simply delicious,1
amazing hidden gem Tasty Food,1
Good Location Great service Good food,1
Dinner with my wife Very good food and nice views of the city,1
Really good japanese Excellent lunch,1
Friendly owner quaint local neighborhood Popular with locals is a good mark,1
Great cafe Real good food I loved it was amaaaaaaaaa,1
Very good food great price Great value,1
Traditional Catalan Too pricey,1
Very good swedish food GOOD VALUE,1
A friend took me here Truly excellent udon,1
Great experience  Great authentic family restaurant,1
Cheap and delicious Great food at a great price,1
Sharing food Great food as service,1
Nice authentic tapas bar and restaurant Great Tapas,1
Fresh flavors exceptional staff no compl Best food I had in Spain,1
A Barcelona Tapas Must Tapas and chocolate truffles,1
Lovely Burgers Best burger in Barcelona,1
Good food but a bit overpriced Best grilled fish in Barcelona,1
Good elaborated food Good food,1
Perfect dinner Very good food nice place,1
Authentic Great pizza and staff,1
Enjoyable dinner Nice change from tapas,1
Authentic Colombian food The Best Costumer,1
Excellent Best in town,1
Cocktails and Mex Food and magic,1
The Best Italian Bar Ever The relaxed Italian Spirit at its BEST,1
Great bites of Argentian cuisine A nice little surprise,1
Decent Great All beef burger center of Barcelona,1
Enjoyed 2 beers and chatting with others n Fresh seafood,1
yammy nepalese food Tasty food for a low price,1
Great Place for Tapas A good pinxtos bar with lots of choices,1
Excellent atmosphere and food quality Excellent dinner for two,1
Amazing burgers A quick tasty burger,1
A surprise near our apartment Delicious Catalan Experience,1
Good food friendly staff Great dinner,1
Awesome Italian food in Barcelona Nice spot to spend an evening,1
Yummy burger Good burger,1
Good food with card tricks Great lunch,1
Good Very nice,1
Italian style Great pizza great people,1
Birthday lunch First class Japanese restaurant,1
Love it when a restaurant focuses on one t Comfort food,1
Excellent workdays lunch menu Very Good cuisine and high quality,1
Very good Great Paella,1
Nice - fantastic service great little place to stop and have a cock,1
Very satisfying Banging burgers,1
Very good food bit slow I have to say: exciting for my tastebuds,1
Fresh Pasta Great Location edge of Born very very good simple food,1
Delicious fresh pasta your way Excellent food and service,1
Great Pizza Original Napoli pizzeria,1
Fav brunch spot Itacate tasty vegan food,1
Warm greeting and nice family meal for Eng Great paella,1
Tapas anyone? Brilliant Tapas & Cocktails,1
Turist Excellent value for money,1
Nice atmosphere for Brunch Brunch,1
Delicious Sirian food Great Syrian/Lebanese restaurant in Gracia,1
Fantastic you can not stop going,1
Best street food Wonderful experience,1
Fresh fish self service Gorgeous seafood,1
Perfect absolutely perfect Lively little place with fantastic food,1
LOVE IT- Most authentic & delicious Lebane Cozy and delicious,1
Good food and great value Great service and food,1
Coffee and cake Fantastic,1
Great Spot I will return,1
Great place locals go here to eat Nice Dinner,1
Good for people watching Great tapas at reasonable prices,1
Small trendy Thai restaurant Perfect - Great food and No Fuss ,1
Magnificent Better than expected,1
Another paella experience Lovely hidden surprise,1
GREAT RESTAURANT Incredible,1
Good but wxpensive Truly excellent,1
Like Amazing,1
LOVE their pizza Best pizza at a great price,1
Fresh Seafood Ok food,1
Great food Noisy but very good,1
Top quality products and service Great store in Barcelona and online shop,1
Good italian food Awesome food (most times),1
Sunday evening Tapas Top Tapas,1
Good food Our go to place in Barcelona,1
Beautiful atmosphere Very nice place Pitty that salad was too,1
Great Paella Fine ,1
Hidden Gem Amazing,1
Good Amazing Argentinian restaurant in Barcelon,1
One of the best Japanese restaurant Good and cozy restaurant,1
Nice bar with great food You will not be disappointed,1
Good coffee good cafe chain with selection above stand,1
Excellent cuisine with the best service Foodporn,1
Bar Celta Good choice in the busy Born neighbourhood,1
Nice place Cheap and Tasty Pintxos,1
Great place Perfect birthday breakfast 😁,1
Perfect Restaurant if you are staying at t Tasty cuicin,1
Good You wont regret l,1
Beautiful mouth watering Mexican Amazing Mexican Food w/ Friends,1
Excelent Excellent Italian,1
polite patient staff Great place to spend time with friend dinn,1
Fabulous fish and chips Lovely food,1
Tasty local IPA Great beer great food great location,1
Quaint cafe perfect for a morning coffee Excellent French Cafe,1
simple and good Great fries,1
Supper fun Love the Tapas,1
Great Tapas Popular and tasty,1
Solid local food Dinner,1
You found your best place for your coffee Nice and trendy,1
A hidden gem in Poble Sec Amazing food,1
Poble Sec punto de encuentro / meeting poi Excellent Pintxo Dinner,1
Delicious with a but Excellent,1
Delicate seafood Fabolous seafood,1
A nice table for five Romantic dinner,1
👌🏼 Great,1
Lovely home cooking right next to the cath My favorite Barcelona Spot for 20 years,1
Good meat About the restwho cares? As a meat lover a must do,1
Good dry-aging steak Visually stunning,1
Not much to look at but excellent food and Good food great service,1
We love this place Not traditional Spanish food but worth the,1
Interesting menu  Old School,1
Enjoyable Evening Was fine not long enough for a real revie,1
Small gourmet tapas restaurant - authent Food Service Ambiance Perfect,1
Good yet affordable Kebabs Great take away,1
Good Food and Service Best local place,1
Friendly local bar in a tourist ocean Amazing,1
Nice atmosphere Nice place,1
An incredible introduction to some local C Neighbor spot near Montjuic,1
Well done on all levels Enigma - Where One Enjoys the Mystery: Ove,1
Great location and ambience New Year Lunch,1
Great find Cozy restaurant with tipica spanish food,1
cool and cheap Good mini sandwiches,1
Artful presentation with each taste an exq Family dinner,1
Best Cuban in Barcelona Authentic Cuban,1
Good Choice for Tapas Great place for a lunch with colleagues,1
Superb Fairy tale taste experience,1
Surprisingly Good Very nice,1
Very good lunch Delish,1
just perfect Stayed 3 hours instead of 1,1
Delicious and charming Superb local Catalan restaurant,1
Nice Burgers but not my first choice Good burguers,1
Worth trying Superb food but be prepared for sticker-s,1
Enjoyed dinner Lovely good value food service a little od,1
Good prices good tapas Perfect lunch at the foot of La Rambla,1
Nice to eat near Plaça Espanya Get off the tourist tapas trail,1
just melt in your mouth good Excellent and cheap food,1
You will not regretted Amazing,1
Great location great service Located in the Mila house designed by the,1
Best patatas bravaa Curious experience,1
Great pizza even greater flan Best pizzas and salads in Raval,1
Almost great but well worth a stroll up Pa Good place,1
Wonderful and weird Super cool,1
Like a typical izakaya Best Japanese restaurant in Barcelona,1
Good homemade pizza Delicious tasty economic,1
Simple great spot Fresh and delicious lunch,1
Brunch with friend Great place for family meal,1
Pleasant lunch with nice service Modern catalonian,1
High quality and reasonable price Lovely experience,1
Best shawarma EVER A MUST IS BARCELONA Would defiantly make the list  in search,1
Dinner out with the girls Delicious food nice atmosphere,1
Fresh Saj Sandwiches Amazing food super service,1
Best food I had in the city Fanastic Exquisite and Wonderful,1
Still continuing to serve good food Amazing Catalonian food at its best,1
lalola - a nice place Amazing,1
INCREDIBLE Its simplicity makes it unique and great,1
Fresh Pasta Great Break from Tapas Fresh pasta made for you and a nice choice,1
Nice old fashioned place Amazing,1
Delighted by this Ice-cream Best ice cream in Barcelona,1
Very nice and welcoming French style bistr Delicious french food and vine,1
Nice dinner with kids above average italian restaurant,1
Best ramen I ever tasted Very small portion ramen but decent taste,1
good tapas A nice place albeit pricey tapas,1
Cheap and good Decent restaurant,1
Good hot tapas One of our Locals,1
Great tapas and breakfast Good but not really cheaper than other ba,1
Great food in a authentic restauarnt Perfect setting,1
Recommended Excellent food nice atmosphere good serv,1
Delicious Very friendly and warm staff,1
Spacious yet felt intimate Tasty beer Great place for an early “aperitiu”,1
simply good fresh sea food and nice seatin Fish lovers must  with great service,1
Great little place Best Tapas great atmosphere,1
Excellent Different food,1
Lunch del dia Excellent,1
Great Place just price Nice tapas lunch,1
Typically french crepes french restaurant,1
Return visit - Still exceptional Fantastic ,1
Food was amazing and I laughed SO much Great value near Nou Camp,1
Great home cooked style meal Casual dining at it’s best,1
Meat meat and more meat Great meat,1
Dinner & show Interesting concept but overpriced,1
A must visit Best Irish bar in barca,1
Top class food and incredible value Rave review,1
Pretty good japanese in Poblenou Very goos,1
Nice restaurant Good food,1
Amazing atmosphere Amazing,1
Yum yum yum Nice,1
tasty Empanadas Fly me to the Muns,1
Yummy sushi and great house wine Delicious sushi,1
Delicious burgers wonderful service American burger fix,1
Good product expensive tapas Very good spanish restaurant experience,1
Really good ethnic food Amazing family restaurant,1
Great nights Good bar and live music,1
Great atmosphere and delicious simple food Cool and friendly place with yummy food,1
Brunch in Barca Elton John Concert,1
Great Selection and Service Amazing service and beer,1
Best restaurant in Barcelona Fabulous food does not match modest decor,1
Enjoyable lunch Nice brunch,1
Great place Awesome,1
Amazing evening Tapas Heaven,1
Excellent food unique service Unreasonable price and terrible service,1
Nice take-away store and restaurant The Italian place🍴,1
Excellent food and great service A Gem,1
Very nice food very noisy fellow diners Hidden Gem,1
Excellent Hamburger Joint Good quality burgers in a comfortable sett,1
Great casual place excellent service Great restaurant for private dining,1
Homemade mexican restaurant Small but delicious,1
It was great Great Tunes Great Vibe,1
Very good dinner: Pasta and entrees Me encanta,1
Classic Barcelona Classic Mediterranean Great food and better atmosphere,1
Must Visit in La Boqueria AMAZING,1
Fantastico Tiny oasis of perfect service and food,1
Great Street Food especially the ceviche Great taste,1
Recommended Highly recommended,1
Blissful Restaurant Breakfast,1
Amazing lasagna Excellent Pizza fast and affordable,1
Interesting location and great food Smart Dinner with myself,1
Good service and reasonable meal A Hidden Gem,1
Hungry for lunch and saw the line Lunsj,1
A very good japanese restaurant but a bit Contemporary Japanese good vibes,1
Good service and tasty food for a decent p Outstanding Tabouleh,1
Excellent restaurant Gourmet Catalonian cuisne in an elegant se,1
Sure bet Barcelona Weekend,1
for seafood and fish lovers Thanks to tripadvisor,1
Great Italian pizza Aimlessly wandering hungry and alone,1
Good food and nice place Amazing,1
Cool place to go Good meal and dog friendly,1
Barcelona Nice homely atmosphere,1
Coffee stop Little Gem,1
Wonderful local food and service Excellent food and cozy atmosphere,1
great bar just off the ramblas Open till late and nice people,1
Nice paella Restaurant opposite the Parc de Cuitadella,1
Amazing Nam nam,1
Always busy Nice Pub,1
Good tapas Great introduction to Spanish food,1
Charming and good food Nice stop before Musica,1
More bones than meat on lamb Cheers,1
Tapas A little gem,1
japanese restaurant in every detail Bueno,1
Hidden treasure  Just perfect,1
Historic bar just off La Ramblas Poor Service Incorrect change,1
Hidden gem Good food and flavours,1
Nice food Great value dinner ,1
One of best tasting fish Interesting Fixed Price Menu service so s,1
GREAT PIZZA BY THE SLICE NEAR LA PEDRERA Best takeaway pizza with great staff,1
Great servise food and ambience Great burgers,1
Wooow Acai bowl heaven,1
Pizza was wonderfully made Really good Italian food,1
The best Basque food in Barcelona Un txoko auténtico / a culinary delight,1
Cute local spot Great food in a typically Catalan restaura,1
delicious A great dining experience at Pork Boig Per,1
Good Restaurant Good breakfast spot,1
Miam miam Snacks are the BEST,1
EXCELLENT COFFEE CLOSE TO CASA BOTLO This place is AMAZING,1
Proper wine in a pleasant environment Small and perfectly formed,1
Good price quality I love Ovante,1
Lovely restaurant - good service good foo Dinner,1
Lunch with my wife A pleasant surprise,1
Mixed Experience But Good Food Quite little tapas,1
A spectacular performance & a delicious me So yummy,1
EXCELENT Pizzeria fantastica - great pizza fast se,1
Worth a visit Must to try,1
Great service Great location,1
The best nachos in BCN Fantastic hidden gem,1
OK Worth visiting,1
Estupendo Muy Bueno,1
Great - Ricard was a charming host Courteous service good food and atmosphe,1
highlight Good Food at the Witty,1
Very nice Pleasant and enjoyable,1
Fusion of choice Fresh-roll craving,1
Lunch Overrated,1
Nice typical italian restaurant Authentic Neapolitan Cuisine,1
Better than just the cheap mojitos Cosy and fun,1
Nice restaurant in a beautiful hotel Quality brunch,1
Simply Authentic Wonderful surprise,1
Great service Delicious food & Amazing at,1
TASTY FOOD MADE TO FEEL VERY WELCOME,1
Good food Bagel Party,1
QuickGood and Cheap The food is absolutely gorgeous,1
Pretty Place - Perfunctory Service Sunday lunch,1
Very nice place and friendly personal Do not hesitate to get in,1
Perfect The Best Italian in Barcelona,1
Great ramen Very average,1
Venezuela in BCN Really not worth it There are many much b,1
Very tasty and next to my work Tasty and fresh,1
Great find- and next to a small play park Good food at a fair price,1
Delicious Great food,1
cozy bar with great food Nice atmosphere,1
Typical Spanish tavern with good food near Good lunch,1
great service and fantastic food Delicious food and good service,1
Excellent food & service Un plan perfecto,1
Nice and cheap in the middle of Gràcia Great food and even greater staff,1
Very good steaks Great local restaurant,1
Lively restaurant close to sea front Best Tapas in Barcelona,1
Damn delicious Yum,1
Mr Best Greek food in Barcelona,1
Friendly service and great homemade pasta Very Nice,1
Nice selection of taas and mains Fine Chicken dish,1
Romantic place with good food Dark - yet quaint,1
There are more good japanese in Bcn Nice neighborhood Japanese but unfortunate,1
One of our favorite discoveries Delightdul,1
Great place PIG PIG and PIG,1
Excellent Awesome Italian Tapas,1
Great spot for an after dinner drink Vermouth and Tapas,1
J ADORE  Tasty vegan creative food,1
Lovely restaurant GreAt little restaurant,1
Unexpected 7 days in Barcelona  3 times in this re,1
Lovely Great Little Restaurant/Bar,1
Great steak Very good,1
Tiny café with homemade food and good vibe Cutest cafe in Barcelona,1
Excellent tapas Awesome service and atmosphere,1
Good traditional restaurant in area that i Great food,1
Great breakfast menu Lovely vegetarian food,1
PROBABLY NEVER DISAPPOINTS Good food good service,1
Great breakfast buffet Lunch,1
Excellent Russian food in a small  elegan Awesome Beef Stroganoff,1
Most original place around Excellent,1
Nice coffee restaurant Very nice place to eat,1
Friendly welcome and delicious food & wine Good light meal in amazing settings,1
One of the Peruvians in Barcelona disappointed,1
Great find Fantastic food good price and fast servie,1
Decent Italian Always a guarantee,1
Nice Correct Chinese food quality for price pai,1
Nothing special very simple Sushi lover,1
A modern tapas experience Tapas of a different kind,1
Christmas dinner at work Excellent food and service,1
Tapas with the locals excellent tapasbar great staff,1
Empanadas and tarta 👍 Love this place love the food,1
Chouxsome new favourite,1
An alright restaurant with a bit too high Delicious Asian Fusion for a great price,1
Surprisingly good good range of food,1
Go for a Drink Good yummy food,1
Different and good food Another world,1
We liked it I was looking for somewhere to eat near w,1
Perfect for tourists who dont siesta gre Fresh ingredients interesting flavor comb,1
Recommendable Good food and wonderful environment,1
Delicious Authentic Mex Food & Superb Ser Best Mexican Food with Excellent Guacamole,1
Nice pizza Fantastic pizzas,1
Chicken millefeuille Surprising,1
Great pizza and friendly staff Delicious pizza and friendly staff,1
Mediamanga is the whole package Delicious traditional Catalan cuisine in a,1
Superb Crepes - Great potential Restaurant Not as good as it use to be,1
Top notch Lovely food with great views,1
Great muscles paella and service Great Tapas Lunch,1
Stoped in for lunch Our mexican Friends brought us here,1
Great flavor Fantastic Catalonian fayre,1
Very good Catalan restaurant Real Catalan food in Barcelona yes it is,1
Nice place for lunch Delicious food and very kind service,1
Freshly made food Very good Real Russian food,1
A Good Solid Meal Great taste of local food,1
Dont miss lamb cus cus Authentic and relaxed,1
Quaint cocktail bar with live music Nice place,1
Very nice lunch with my Son Hotel restaurant,1
natural wines with tasty Tapas A memorable place for a nice dinner in Bar,1
Simple & Tasty Ramen in El Born Cozy and yummy,1
Perfect tasty homemade Best meal in Barcelona,1
Nice for brunch Breakfast like at home,1
A nice restaurant This is the place to be for dinner,1
a lovely meal A little gem,1
Decent steak Great food,1
Friendly atmosphere and delicious food Amazing Restaurant,1
Very tasty tapas Awesome Bar & Tapas Spot in Born Neighborh,1
Nice location very friendly Local neighbourhood restaurant,1
Great atmosphere Irish Pub near Sagrada Familia,1
Bertso mushroom tapa like no one Unexpected delight,1
South Indian food great taste Good food value for money,1
Surprisingly Good Fusion Great place and fantastic food,1
Traditional place with its own character Great traditional bocatas,1
BEST FOOD I HAVE TASTED AND EATEN IN ALL M Absolutely Fabulous,1
Friendly low key Authentic Spanish/Catalan restaurant well,1
Great tapas Great Tapas,1
Cádiz in Barna Great food so refreshing,1
Cozy inviting relaxed Awesome and cosy Tapas,1
Fresh and healthy food Amazing - Healthy - Affordable,1
Best place to stop by Defenitly recomend it,1
Nice place excellent food excellent verm Super nice will go back for sure,1
Good food expensive drinks Most efficient restaurant I’ve been tk,1
A Taste of Napoli in Barcelona CRAVING ITALIAN,1
Really nice food Loved the food,1
Genuine site close to Barceloneta for enjo Small and cosy restaurant with exquisite f,1
Great food and drinks Excellent food and super friendly service,1
One of best Italians in Barcelona Great salad with berries,1
Cozy corner restaurant with very good food A good simple tapas lunch,1
Fair quality at lunch menu Great food great service great price,1
Authentic Brazilian food at its finest Best menu Ive been offered so far,1
Perfect pitstop Good food,1
Delicious food welcoming staff Perfect,1
Best food in a small place The ultimate Catalan dining experience - b,1
Nice dinner Rain stop,1
Sports Sports Sportsand some beer to bo Cool place,1
Delicious chicken in every way and form Excellent service and lovely food,1
Elegant dinner 3 visits  3 days,1
Surprisingly delicious Great delivered pizza good offers and rea,1
Amazing meal Delicious,1
Astounishing Pizzas The best pizza I have ever eaten,1
Great Food Tapas extraordinaire,1
Fantastic trip Thank you very much What you expect from an NH,1
Pleasant atmosphere friendly staff Friendly first night,1
Stopped for a taco a Pacífico My favorite street food in Barcelona,1
Very good In the same building but new cuisine,1
Another very good meal Unique tapas in combinations youve never,1
Fresh lots of variety great value Pleasant food,1
Small place with great food Good Japanese option for small groups,1
Reasonable plus It Really Is,1
A hidden litote gem Wonderful Evening,1
Quiet but overrated Tapas style Good food bit chaotic,1
Nice italian A wonderful lunch break,1
Cool & Innovative Pizzas & Burgers Awesome local fresh great Not a lot of,1
Memorable interior tasty experience Very special but costly,1
Excellent food and people Great Food Great People & Great Service,1
Great brunch Great sangria and pan con tomate - perfect,1
Perfect lunch So Fresh,1
Really good gluten free spot Burgers,1
Great burger and fries Not fast but tas Lovely quick bite,1
Extraordinary Great food beautiful place nice service,1
Family meal Pretty good food - good service,1
Busy and friendly place and people Always good,1
Good weekdays menu improvable variety perfect dinner with friends in Barcelona,1
Tasty free buffet Good value and good food,1
Thailicius Delicious and Authentic,1
Cute What a great spot,1
friendly tapas in Sants The best tapas,1
Friendly staff and nice dining Good quality and nice atmosphere,1
We just Loved It,1
A memorable dinner and evening Simply superb,1
Pizza by the kilo You will struggle to find better pizza in,1
Great food great service superb experien What a way to end a holiday,1
Great food Great food and value for money,1
Great Japanese food interesting,1
They have invited to leave Perfecto,1
Great Food and Super Friendly Service Best food in Barcelona,1
Still the Best Friday pizza,1
Meat Lovers Delight Great new restaurant,1
For a moment with friends or a break Cute little restaurant,1
Great food near Picasso museum Great food and service,1
Lovely meal cosy to sit outside friendly staff nice,1
Good option for lunch Chinese food but not tasty but friendly se,1
The best Italian food I have ever tasted Perfect italian food,1
Perfect GREAT 101 HAMBURGERS,1
Great little backstreet find Another visit to this great local Thai res,1
Lovely well-cooked food in child friendly Gorgeous meal,1
ROMANTIC: A ROOM WITH A VIEW What an oasis- surprise,1
Beautiful late night club Excellent Food Drinks & Service,1
Old Spain Cozy restaurant with old fashioned feel,1
Hidden gem Chill out and look over the city,1
A nice quaint/old world place to put your Service left much to be desired but the fl,1
Good gluten free pizzas Amazing choice of GF food,1
Great place very best croquetas,1
Nice place Lunch and Coffee on separate days,1
Amazing everything Great dinner,1
Brilliant tapas Great food,1
Excellent italian food Great quality price (even better with El,1
Italian meal with Italian people Good value for price,1
Busy spot conveniently located beside Gau Familiar looking lunch stop,1
GREAT Pizza Excellent,1
Really good fun Good bar for a drink,1
Best pizza weve ever had Loved it here,1
great & cheap mexican food Super tasty and super cheap,1
Great cocktails Fantastic,1
So good we went twice Fast and good,1
Excellent vegi and vegan food Awesome,1
Excellent lunch Excellent Restaurant and Authentic Catalon,1
Suberb food dishes created with care Great restaurant,1
Awesome Nice place nice neighbourhood,1
Excellent food and service Fantastic food,1
Delicious and authentic food Cosy place with good food,1
Very nice food Impressed,1
Very cool  What a fantastic place,1
Good little fine Nice and friendly,1
away from the city centre Great dinner to start a holiday in Barcelo,1
Lovely place delicious food and very ador Fresh and delicious,1
Really tasty catalan food Lovely spot,1
Great value and tacos Quick fix of mexican food for a reasonable,1
Great Lunch Overworked server okay food,1
Ham experience Good eating,1
Absolute Gem Great for groups,1
Trendy place - good breakfast Excellent for a stop in the afternoon,1
The neapolitan pizza is spot on Pre race pizza and pasta,1
Definitely Above-Average But Not Michelin Quaint friendly restaurant,1
Perfect for starting your day in the downt Good coffe and great location,1
Excellent value daily lunch delicious hea Nice dinner,1
Amazing Delicious pizzas,1
Great value - slower service Great lunch,1
Lovely open air feeling Relaxing garden oasis ~ very nice service,1
Nice Vegetarian Food  Good Curry,1
Perfect dim sums Loved it,1
great new sushi restaurant Interesting mix of flavours,1
Delicious a favorite in Barcelona Absolutely wonderful,1
Delicious Sandwiches in the Raval Delicious One of the best,1
Good paella and very central Tasty paella and great churros,1
Best Thai Ever When you need something different,1
Expensive perfection Upscale sushi joint,1
Wonderful evening dinner Good restaurant on Mandri Street,1
Correct midday menu good service tasty food,1
Amazing sandwiches and craft beer Great for lunch near Parc Guell,1
Awesome food and service at affordable pri Very good catalan food,1
Iceman Almost walked past,1
The best restaurant in Poblenou Oh My God,1
Hidden bar with beautiful atmosphere Good option to go to dinner,1
Authentic Catalan Food Wonderful lunch,1
Excellent food lovely spot Absolutely Fabulous Food,1
Nice German food perfect German food,1
Absolutely lovely Very nice,1
Amazing Vegan food amazing service Authentic spot,1
Nice drinks Nice experience for a first timer,1
Smart and excellent Paella for Everybody,1
Great local restaurant Cozy cute restaurant,1
Worth visiting classy place,1
Excellent restaurant and amazing place Lovely dining experience in Barcelona,1
Best ice cream in Santalo Gooood product and great service,1
Excellent service delicious food Good classic Spanish cuisine,1
Great food for sharing Home cooked served here Hidden gem,1
Tasty pizza a litle bit expensive We wish we could eat there a second night,1
Nice vegan pizza Terrific Vegan choice Great service,1
Brilliant low cost Good and cheap,1
Get the lunch menu Best ramen in BCN,1
Tasty Unexpected respite,1
A Typical Tapas and Catalan Food Place Nice restaurant,1
Delicious tapas Good to eat while walking around,1
Lovely Lunch Decent food at a great location,1
La mama acasa Excellent romanian food,1
Absolutley fabulous Great food & wine,1
Best of the best Great flavours,1
Dinner for 2 More than a trusted Bistro,1
Neipa Amazing smoked beer on tap,1
Great food and service Good Mexican Food,1
Best bar in the world and that’s coming f Highlight of a Cultural weekend Away,1
Delicious food and cocktails Friendly bar in Placa Pedro,1
Yummy Veggie burger Good place for a Burger if you are in the,1
Unmissable unique Awesome ,1
Perfection Amazing food and drink,1
Off the Tourist Trail Your Friendly Neighborhood Restaurant,1
Tranquil tearoom Wonderful gem,1
Oysters good the rest plain Gorgeous food ¡¡,1
Wine Lovers Heaven Something good new,1
Amazing Good lunch,1
The fixed menu was GOOD but not VERY GOOD Good lunch spot,1
Exactly what we wanted Fast Vietnamese Food,1
Good Nikkei great sushi and ceviche,1
Best Paella Weve Eaten Nice setting for a drink,1
Table for 9 - Hen Party Nice place and good food,1
A chance encounter Like the outdoor setting,1
Our first and last dinner in Barcelona Carrot cake ,1
Good food lacking ambiance Beautiful and mediocre,1
A very special place in Barceloneta Finally something different There is just,1
Great roast duck Outstanding sightseeing,1
Outstanding reaturant do not miss this Fantastic,1
Comfort food and good price Cosy unpretentious and delicious,1
Fine dining among the locals Good place for dinner Not many tourists,1
Minimal and tasty Good bistro with an excellent wine selecti,1
Unpretentious and well priced authentic Spanish food,1
A Brunch Fit for Royalty Dining occasion,1
Good price quality great service Great food in a busy place,1
Amazing dinner at this family owned restau Closed without any anuncio,1
Your own selection cooked fresh Very good,1
Nice food and service Great service after a breakage,1
Yes it is possible to become a full time Great food,1
greasy food Amazing amazing food,1
Best tapas Ive eaten on Avinguda Gaudi Lovely Surprise,1
Perfect 👌 A great alternative to the shopping mall,1
Kind people offering heart-warming service Serviceable Korean Food in Barcelona,1
Good but expensive So Good,1
This is my Indian restaurant to go to when Good indian food good service,1
Pure Raw Simple Unpretentious Neighbourhood place run by a couple; excel,1
Not classy superb quality JapChinese,1
Nice burger break Good Cheap food,1
Best salad in my life Excelent lunch,1
I liked it returned many times for tapas Good,1
would return It’s a great barbut,1
Great Restaurant Good dinner,1
A taste of Italy Friendly service great portion sizes,1
Excellent product but expensive Amazing Tuna fish Restaurant ,1
Great tapas lovely relaxed restaurant Busy local place friendly staffs,1
Superb meal from a talented and enthusiast Ubsolutly great experience,1
Lovely neighbourhood restaurant in north B A perfect place for dinner,1
Great food Great burritos,1
Tasty healthy lunch Yummy and very recommended,1
Bit pricey but excellent food Indian cuisine worth tasting,1
Small neighborhood bar Delicious catalán food,1
Yummy paellas 😍 Great Seafood Paella,1
Authentic small tapas bar Authentic,1
Great place for tapas A Welcome Spot for Our First Drink in Spai,1
Great dinner and tapas Awesome surprise,1
The heart of things The Perfect Hotelin Barcelona,1
Cosy cafe bar with good service and very n,1
Very good food overall Great attitude,1
Japanese 101 Fresh simple and tasty with Worth while going here,1
